"especievalida","min","max","ET_ID"
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",7117
"Politic11.p01 Sembrando vida subsidy 2020  area bosque(ha)_<0.012","Politic11decil","Politic11decil",11030
"Politic11.p05 Sembrando vida subsidy 2020area bosque(ha)_0.50 : 0.83","Politic11decil","Politic11decil",6001
"Politic11.p01 Sembrando vida subsidy 2020  area bosque(ha)_<0.012","Politic11decil","Politic11decil",31036
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",14019
"Politic11.p10 Sembrando vida subsidy 2020area bosque(ha)_5.47 :2000.57","Politic11decil","Politic11decil",27009
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",12059
"Politic11.p02 Sembrando vida subsidy 2020area bosque(ha)_0.012 : 0.13","Politic11decil","Politic11decil",31037
"Politic11.p01 Sembrando vida subsidy 2020  area bosque(ha)_<0.012","Politic11decil","Politic11decil",28021
"Politic11.p05 Sembrando vida subsidy 2020area bosque(ha)_0.50 : 0.83","Politic11decil","Politic11decil",20212
"Politic11.p08 Sembrando vida subsidy 2020area bosque(ha)_1.78 : 2.85","Politic11decil","Politic11decil",30144
"Politic11.p01 Sembrando vida subsidy 2020  area bosque(ha)_<0.012","Politic11decil","Politic11decil",16058
"Politic11.p07 Sembrando vida subsidy 2020area bosque(ha)_1.16 : 1.78","Politic11decil","Politic11decil",6003
"Politic11.p01 Sembrando vida subsidy 2020  area bosque(ha)_<0.012","Politic11decil","Politic11decil",5002
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",20254
"Politic11.p02 Sembrando vida subsidy 2020area bosque(ha)_0.012 : 0.13","Politic11decil","Politic11decil",31062
"Politic11.p01 Sembrando vida subsidy 2020  area bosque(ha)_<0.012","Politic11decil","Politic11decil",16014
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",19002
"Politic11.p09 Sembrando vida subsidy 2020area bosque(ha)_2.85 : 5.47","Politic11decil","Politic11decil",27007
"Politic11.p06 Sembrando vida subsidy 2020area bosque(ha)_0.83 : 1.16","Politic11decil","Politic11decil",30204
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",14106
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",13014
"Politic11.p06 Sembrando vida subsidy 2020area bosque(ha)_0.83 : 1.16","Politic11decil","Politic11decil",28003
"Politic11.p07 Sembrando vida subsidy 2020area bosque(ha)_1.16 : 1.78","Politic11decil","Politic11decil",30027
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",30024
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",7109
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",20220
"Politic11.p02 Sembrando vida subsidy 2020area bosque(ha)_0.012 : 0.13","Politic11decil","Politic11decil",30102
"Politic11.p04 Sembrando vida subsidy 2020area bosque(ha)_0.28 : 0.50","Politic11decil","Politic11decil",21071
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",20200
"Politic11.p03 Sembrando vida subsidy 2020area bosque(ha)_0.13 : 0.28","Politic11decil","Politic11decil",8049
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",31028
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",15082
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",31029
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",22004
"Politic11.p01 Sembrando vida subsidy 2020  area bosque(ha)_<0.012","Politic11decil","Politic11decil",16059
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",4012
"Politic11.p06 Sembrando vida subsidy 2020area bosque(ha)_0.83 : 1.16","Politic11decil","Politic11decil",7001
"Politic11.p02 Sembrando vida subsidy 2020area bosque(ha)_0.012 : 0.13","Politic11decil","Politic11decil",31071
"Politic11.p08 Sembrando vida subsidy 2020area bosque(ha)_1.78 : 2.85","Politic11decil","Politic11decil",30003
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",21217
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",16068
"Politic11.p01 Sembrando vida subsidy 2020  area bosque(ha)_<0.012","Politic11decil","Politic11decil",28028
"Politic11.p09 Sembrando vida subsidy 2020area bosque(ha)_2.85 : 5.47","Politic11decil","Politic11decil",27016
"Politic11.p07 Sembrando vida subsidy 2020area bosque(ha)_1.16 : 1.78","Politic11decil","Politic11decil",21083
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",20458
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",13040
"Politic11.p05 Sembrando vida subsidy 2020area bosque(ha)_0.50 : 0.83","Politic11decil","Politic11decil",20275
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",20088
"Politic11.p09 Sembrando vida subsidy 2020area bosque(ha)_2.85 : 5.47","Politic11decil","Politic11decil",27014
"Politic11.p06 Sembrando vida subsidy 2020area bosque(ha)_0.83 : 1.16","Politic11decil","Politic11decil",7006
"Politic11.p03 Sembrando vida subsidy 2020area bosque(ha)_0.13 : 0.28","Politic11decil","Politic11decil",13018
"Politic11.p07 Sembrando vida subsidy 2020area bosque(ha)_1.16 : 1.78","Politic11decil","Politic11decil",24041
"Politic11.p06 Sembrando vida subsidy 2020area bosque(ha)_0.83 : 1.16","Politic11decil","Politic11decil",12046
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",7038
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",14099
"Politic11.p05 Sembrando vida subsidy 2020area bosque(ha)_0.50 : 0.83","Politic11decil","Politic11decil",20066
"Politic11.p05 Sembrando vida subsidy 2020area bosque(ha)_0.50 : 0.83","Politic11decil","Politic11decil",30198
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",16079
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",16107
"Politic11.p09 Sembrando vida subsidy 2020area bosque(ha)_2.85 : 5.47","Politic11decil","Politic11decil",27006
"Politic11.p05 Sembrando vida subsidy 2020area bosque(ha)_0.50 : 0.83","Politic11decil","Politic11decil",13084
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",7047
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",20502
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",5024
"Politic11.p07 Sembrando vida subsidy 2020area bosque(ha)_1.16 : 1.78","Politic11decil","Politic11decil",30174
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",7026
"Politic11.p01 Sembrando vida subsidy 2020  area bosque(ha)_<0.012","Politic11decil","Politic11decil",13081
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",21145
"Politic11.p02 Sembrando vida subsidy 2020area bosque(ha)_0.012 : 0.13","Politic11decil","Politic11decil",31075
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",11043
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",16019
"Politic11.p05 Sembrando vida subsidy 2020area bosque(ha)_0.50 : 0.83","Politic11decil","Politic11decil",30063
"Politic11.p01 Sembrando vida subsidy 2020  area bosque(ha)_<0.012","Politic11decil","Politic11decil",16066
"Politic11.p06 Sembrando vida subsidy 2020area bosque(ha)_0.83 : 1.16","Politic11decil","Politic11decil",12004
"Politic11.p07 Sembrando vida subsidy 2020area bosque(ha)_1.16 : 1.78","Politic11decil","Politic11decil",10033
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",3008
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",30065
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",7120
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",14028
"Politic11.p01 Sembrando vida subsidy 2020  area bosque(ha)_<0.012","Politic11decil","Politic11decil",31006
"Politic11.p05 Sembrando vida subsidy 2020area bosque(ha)_0.50 : 0.83","Politic11decil","Politic11decil",13068
"Politic11.p01 Sembrando vida subsidy 2020  area bosque(ha)_<0.012","Politic11decil","Politic11decil",8019
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",11033
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",13037
"Politic11.p04 Sembrando vida subsidy 2020area bosque(ha)_0.28 : 0.50","Politic11decil","Politic11decil",10025
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",20491
"Politic11.p08 Sembrando vida subsidy 2020area bosque(ha)_1.78 : 2.85","Politic11decil","Politic11decil",7076
"Politic11.p03 Sembrando vida subsidy 2020area bosque(ha)_0.13 : 0.28","Politic11decil","Politic11decil",31094
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",7023
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",7078
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",20325
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",20232
"Politic11.p05 Sembrando vida subsidy 2020area bosque(ha)_0.50 : 0.83","Politic11decil","Politic11decil",7012
"Politic11.p08 Sembrando vida subsidy 2020area bosque(ha)_1.78 : 2.85","Politic11decil","Politic11decil",7071
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",15080
"Politic11.p08 Sembrando vida subsidy 2020area bosque(ha)_1.78 : 2.85","Politic11decil","Politic11decil",7040
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",3003
"Politic11.p01 Sembrando vida subsidy 2020  area bosque(ha)_<0.012","Politic11decil","Politic11decil",12027
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",32021
"Politic11.p08 Sembrando vida subsidy 2020area bosque(ha)_1.78 : 2.85","Politic11decil","Politic11decil",7003
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",24002
"Politic11.p07 Sembrando vida subsidy 2020area bosque(ha)_1.16 : 1.78","Politic11decil","Politic11decil",12028
"Politic11.p03 Sembrando vida subsidy 2020area bosque(ha)_0.13 : 0.28","Politic11decil","Politic11decil",31055
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",26031
"Politic11.p08 Sembrando vida subsidy 2020area bosque(ha)_1.78 : 2.85","Politic11decil","Politic11decil",30077
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",20570
"Politic11.p07 Sembrando vida subsidy 2020area bosque(ha)_1.16 : 1.78","Politic11decil","Politic11decil",30143
"Politic11.p02 Sembrando vida subsidy 2020area bosque(ha)_0.012 : 0.13","Politic11decil","Politic11decil",31073
"Politic11.p06 Sembrando vida subsidy 2020area bosque(ha)_0.83 : 1.16","Politic11decil","Politic11decil",21172
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",16110
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",18002
"Politic11.p07 Sembrando vida subsidy 2020area bosque(ha)_1.16 : 1.78","Politic11decil","Politic11decil",13046
"Politic11.p05 Sembrando vida subsidy 2020area bosque(ha)_0.50 : 0.83","Politic11decil","Politic11decil",12002
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",15110
"Politic11.p05 Sembrando vida subsidy 2020area bosque(ha)_0.50 : 0.83","Politic11decil","Politic11decil",21076
"Politic11.p03 Sembrando vida subsidy 2020area bosque(ha)_0.13 : 0.28","Politic11decil","Politic11decil",31084
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",14006
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",19032
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",7027
"Politic11.p07 Sembrando vida subsidy 2020area bosque(ha)_1.16 : 1.78","Politic11decil","Politic11decil",30010
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",15008
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",20406
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",7125
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",28020
"Politic11.p07 Sembrando vida subsidy 2020area bosque(ha)_1.16 : 1.78","Politic11decil","Politic11decil",13025
"Politic11.p08 Sembrando vida subsidy 2020area bosque(ha)_1.78 : 2.85","Politic11decil","Politic11decil",7021
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",26010
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",20064
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",7106
"Politic11.p04 Sembrando vida subsidy 2020area bosque(ha)_0.28 : 0.50","Politic11decil","Politic11decil",31008
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",20324
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",15063
"Politic11.p05 Sembrando vida subsidy 2020area bosque(ha)_0.50 : 0.83","Politic11decil","Politic11decil",21197
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",20171
"Politic11.p07 Sembrando vida subsidy 2020area bosque(ha)_1.16 : 1.78","Politic11decil","Politic11decil",24040
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",19051
"Politic11.p08 Sembrando vida subsidy 2020area bosque(ha)_1.78 : 2.85","Politic11decil","Politic11decil",7081
"Politic11.p05 Sembrando vida subsidy 2020area bosque(ha)_0.50 : 0.83","Politic11decil","Politic11decil",21064
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",18003
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",13047
"Politic11.p05 Sembrando vida subsidy 2020area bosque(ha)_0.50 : 0.83","Politic11decil","Politic11decil",6006
"Politic11.p05 Sembrando vida subsidy 2020area bosque(ha)_0.50 : 0.83","Politic11decil","Politic11decil",16013
"Politic11.p01 Sembrando vida subsidy 2020  area bosque(ha)_<0.012","Politic11decil","Politic11decil",31080
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",15105
"Politic11.p06 Sembrando vida subsidy 2020area bosque(ha)_0.83 : 1.16","Politic11decil","Politic11decil",7079
"Politic11.p01 Sembrando vida subsidy 2020  area bosque(ha)_<0.012","Politic11decil","Politic11decil",8017
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",20554
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",28030
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",16112
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",28043
"Politic11.p03 Sembrando vida subsidy 2020area bosque(ha)_0.13 : 0.28","Politic11decil","Politic11decil",7013
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",14086
"Politic11.p06 Sembrando vida subsidy 2020area bosque(ha)_0.83 : 1.16","Politic11decil","Politic11decil",24029
"Politic11.p01 Sembrando vida subsidy 2020  area bosque(ha)_<0.012","Politic11decil","Politic11decil",7034
"Politic11.p08 Sembrando vida subsidy 2020area bosque(ha)_1.78 : 2.85","Politic11decil","Politic11decil",30201
"Politic11.p05 Sembrando vida subsidy 2020area bosque(ha)_0.50 : 0.83","Politic11decil","Politic11decil",20036
"Politic11.p06 Sembrando vida subsidy 2020area bosque(ha)_0.83 : 1.16","Politic11decil","Politic11decil",21053
"Politic11.p03 Sembrando vida subsidy 2020area bosque(ha)_0.13 : 0.28","Politic11decil","Politic11decil",31001
"Politic11.p03 Sembrando vida subsidy 2020area bosque(ha)_0.13 : 0.28","Politic11decil","Politic11decil",31081
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",12039
"Politic11.p08 Sembrando vida subsidy 2020area bosque(ha)_1.78 : 2.85","Politic11decil","Politic11decil",30149
"Politic11.p04 Sembrando vida subsidy 2020area bosque(ha)_0.28 : 0.50","Politic11decil","Politic11decil",18007
"Politic11.p04 Sembrando vida subsidy 2020area bosque(ha)_0.28 : 0.50","Politic11decil","Politic11decil",21208
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",19009
"Politic11.p00 Sembrando vida subsidy 2020area bosque(ha)_0","Politic11decil","Politic11decil",30004
